,airquailty_calc,metabolism,voc_consentarion
0,1197.0655093950013,-6.947309668718269,10.10000764689642
1,1185.1112812161196,-7.004756935007841,9.322986748223116
2,1186.6171971268827,-7.015136667139028,8.904681167982188
3,1156.9138788721675,-7.012854852389395,8.230498615066365
4,1204.2604562724277,-7.000719572637022,0.8510189973339098
5,1252.5750468178032,-6.997440437432897,0.7700523499064575
6,1188.255516053759,-7.0105311268028165,6.583550182263696
7,1239.2876325361935,-6.950759353815972,6.218695261099531
8,1246.5319971043891,-6.945869208112651,6.106466934693427
9,1225.0742277165177,-6.937983165540547,5.85609754682205
10,1187.7880860004673,-7.01858635223673,5.569612848763672
11,1211.8912017293624,-7.013980811900519,5.695835857867238
12,1229.625554472997,-7.014822166044533,5.5915528997022745
13,1223.8542015852693,-7.010216625708322,5.397342819171683
14,1294.1786173495016,-6.953041168565603,5.128915776206805
15,1729.58897466285,-6.948435628229392,5.326737387756097
16,1296.786214093321,-6.988629492655297,5.029869538018957
17,1278.9938447683294,-6.907272603580059,5.04711459863325
18,1267.4880407268167,-6.988629492655297,5.015874855321494
19,1257.3594760411065,-7.009090666197198,4.915474293001635
20,1244.743233507306,-7.002294049543853,4.931274741208448
21,1233.2894266836927,-6.923890417437017,4.323724935587641
22,1249.5192877999193,-7.013696206533409,0.485586226625
23,1187.4133381211147,-6.938999860901646,4.358215056816225
24,1139.1337274536102,-6.917853946097813,4.332482898307988
25,1166.5041730094144,-6.905696000778381,4.421507137918942
26,1125.8719189211597,-7.013696206533409,4.478388751463467
27,1175.5440786214785,-6.943606421903452,4.171769767975837
28,1146.8348018728918,-6.943606421903452,4.469450212192185
29,1096.562903516894,-7.000719572637022,4.184951856194092
30,1116.0105945951211,-6.992079177753,4.0210786362205795
31,1051.998294592202,-7.013980811900519,4.181250036899925
32,1067.062300232434,-6.995180157673934,3.936027080730195
33,1129.5685479339745,-6.996627749385897,4.070917764278639
34,829.6621412181455,-6.984788149934985,8.090732364642674
35,826.420847806506,-6.9842897783357,7.982296145806207
36,826.3492052757368,-6.987189032049679,7.983289316836349
37,744.3333493640502,-6.99675744864687,8.420826299751853
38,752.8743493993868,-7.003043298223602,8.026176247683413
39,793.7423833654002,-7.014822166044533,8.550931704700524
40,747.8999483594743,-7.013980811900519,8.129646611369166
41,797.5645758211475,-6.937983165540547,8.48818135325061
42,762.038098053307,-6.96698265607883,8.058860603402646
43,753.573098449092,-6.922764457925894,7.390546788392212
44,741.2231754593982,-7.009090666197198,7.749352395100057
45,805.806826093821,-6.935163964817384,8.071681538519032
46,694.9412013741797,-6.908467473192813,8.634899800885297
47,733.1740031676314,-6.99675744864687,8.040351506931811
48,780.7845845235709,-7.0174603927256065,0.8610900556741126
49,728.7766348178601,-6.927442728819764,7.477133244565545
50,763.9878476929051,-6.981214394633742,7.094581821409747
51,767.3795873627668,-6.998457132793996,7.1293428074647345
52,780.0539874838244,-6.975714144502463,6.524050208730615
53,771.6273393959391,-6.9637056809587685,0.8503877352392974
54,780.0458019471004,-6.9190002717336965,7.372850286400583
55,785.7336009966465,-6.9660953616770644,7.829799248541601
56,785.7852249815647,-6.972771937547675,7.809123233459543
57,758.2882000013099,-7.0174603927256065,7.346305533413138
58,769.5510592434459,-6.998437757887391,7.728586091742532
59,736.2917564654225,-7.000719572637022,8.950547611919678
60,716.3706860452592,-6.994338803529921,9.78399868276017
61,728.4462734531049,-6.992079177753,9.189450388806682
62,750.0866376048051,-6.970113443795822,8.248014540507059
63,726.8813979114778,-6.999897593399614,9.349260636384159
64,735.4841393035235,-6.985985916010441,9.14520913382761
65,773.2763899802277,-6.971561035507785,8.382995512330972
66,751.7195000942891,-6.99675744864687,0.879862819195435
67,774.09203274628,-7.014822166044533,8.006673980182432
68,782.8454412762931,-6.996314477921774,8.309139702998557
69,791.453662142579,-6.983347689329367,8.229324867485287
70,819.6107612497913,-6.921566691850438,8.616480992689926
71,798.7855995995741,-6.972771937547675,8.189598026279587
72,781.9330156351397,-6.95191520905448,0.906006781636925
73,779.4240890631854,-6.908094582817467,8.090551788091739
74,791.2015417039836,-6.984788149934985,8.209461446882438
75,790.0534484470079,-6.923890417437017,8.128382575512623
76,753.1846893879275,-6.975714144502463,8.068702025428603
77,781.1238268026785,-6.997440437432897,0.8745893527742875
78,775.4532261049857,-6.99675744864687,8.234110146085065
79,784.9937230440194,-6.9190002717336965,8.105178488717476
80,752.62332849717,-6.99675744864687,8.06707683647019
81,783.0317079420241,-7.014822166044533,8.410984877725896
82,797.9457107153157,-7.013980811900519,7.139816247418965
83,835.9898821707418,-6.988629492655297,7.390366211841277
84,807.317695819924,-7.014822166044533,7.868894071819027
85,808.7007409062985,-7.015136667139028,7.247710736602627
86,798.1269644012405,-7.012854852389395,7.4926628279459555
87,799.7923052751426,-6.908467473192813,7.549725018041414
88,768.9157468478069,-6.927442728819764,8.116645099701847
89,815.487520048258,-6.971561035507785,7.650125580361274
90,813.9118280684033,-6.937983165540547,7.444990618499114
91,816.6085652335556,-7.014822166044533,7.480835063859712
92,797.1007022329923,-6.908467473192813,7.4722576776903
93,836.6569060280573,-6.999897593399614,7.716397174554419
94,811.6358587963455,-6.953041168565603,7.3432357320472414
95,834.1199681921977,-7.003043298223602,7.0298451278995495
96,812.6942848158062,-6.987189032049679,7.123654646110284
97,801.4676855852417,-6.908094582817467,6.84421243353837
98,800.0846820591248,-7.000719572637022,0.7494732056220901
99,836.4924751511774,-6.935163964817384,7.325087788678275
100,815.8527673928944,-7.013980811900519,7.2407585393916305
101,842.0617333485562,-7.003043298223602,7.616267477060964
102,816.6747511133256,-6.988629492655297,7.4647637508264975
103,795.0444178130621,-7.0174603927256065,7.250780537968522
104,836.0253932053521,-6.953041168565603,7.546384351849118
105,820.2428396963378,-6.972771937547675,6.309073824842498
106,802.5114718284611,-6.927442728819764,7.630984465962164
107,838.3328878997258,-6.998437757887391,6.9196934318292
108,829.7536015007064,-7.013980811900519,7.566428349002902
109,846.9839629319367,-6.917853946097813,7.6317970604413725
110,820.8560269231351,-6.9190002717336965,6.983346666033788
111,818.6187655112022,-6.998457132793996,7.257642446904052
112,806.3349388794071,-6.992079177753,7.335651516907973
113,825.4024589640168,-7.013980811900519,6.651085812313388
114,821.9856949910401,-7.014822166044533,6.917436224942513
115,792.2144494951963,-6.998437757887391,7.2561978344965725
116,838.1851888078983,-6.927442728819764,7.547287234603792
117,873.9450845929064,-6.985985916010441,7.437225826808912
118,839.3161036192696,-7.0105311268028165,7.0928663441758655
119,813.8113064680186,-6.994338803529921,7.409597614515855
120,836.6689733618634,-7.002294049543853,7.535278893966615
121,844.8148470124466,-7.013980811900519,7.439302457144662
122,829.6308322387958,-7.0174603927256065,0.7443162798953327
123,872.8592197329799,-6.945869208112651,7.770389563283986
124,848.2190504321605,-6.988629492655297,7.230555964263801
125,850.6863590328472,-6.927442728819764,6.743721582943043
126,841.7537929946407,-7.010216625708322,6.416155719546953
127,852.9141254326084,-7.014822166044533,6.428073771908661
128,896.829064654233,-6.908467473192813,7.53834869533251
129,866.4026594592068,-7.0174603927256065,6.7228649913100496
130,839.6478591709899,-6.994338803529921,7.217193299494612
131,836.9544233598095,-7.000719572637022,7.181800295511352
132,855.8536215687951,-6.938999860901646,7.327977013493235
133,833.2994002554087,-6.947309668718269,7.022441489311215
134,871.1517892932548,-6.927442728819764,7.377816141551295
135,863.4485225222807,-6.984788149934985,6.856220774175548
136,867.3883815377785,-6.981214394633742,6.987951368082629
137,838.4184656511882,-6.996314477921774,6.849178288689083
138,832.7334542725081,-6.995180157673934,7.466659804611315
139,848.0129972709243,-6.927442728819764,6.875181312023724
140,844.6764559324369,-7.014822166044533,6.30248278073337
141,871.6049570459121,-7.002294049543853,6.340855297807058
142,871.6287476394073,-7.013980811900519,5.688703084105305
143,862.7809333932445,-6.99675744864687,7.17466752174942
144,891.9523832588563,-6.972771937547675,7.11868879095957
145,857.3950995960911,-7.002294049543853,6.824890742588326
146,853.8375297042187,-6.99675744864687,0.75157093812111
147,892.1366753806219,-6.935163964817384,7.270102228918567
148,866.4761084884778,-7.01858635223673,7.208435336774265
149,897.7405944851673,-6.938999860901646,6.971428613672078
150,875.2984257708097,-6.937983165540547,7.066231302912953
151,870.7662364678127,-6.985985916010441,7.017656210711437
152,880.8348799539386,-7.0174603927256065,0.760563995038205
153,888.3787826683692,-7.012854852389395,7.013773814866335
154,919.3232318663053,-6.994338803529921,6.292280205605542
155,856.3253885240208,-7.013696206533409,0.765186775915675
156,858.3880445236642,-6.984788149934985,6.56070724857042
157,890.3170764181277,-7.013980811900519,6.523689055628744
158,882.6532152279887,-6.99675744864687,6.853963567288861
159,866.7360611244316,-6.927442728819764,7.1327737619325005
160,920.5864643177322,-6.950759353815972,6.964205551634678
161,887.3171205812222,-6.992079177753,6.87888313131789
162,857.5436275895098,-6.922764457925894,6.636368823412185
163,880.7450792473242,-6.937983165540547,7.301341972230323
164,889.5965179819524,-6.907272603580059,6.334444830248865
165,890.0591976614651,-6.983347689329367,6.960774597166913
166,899.0445381312245,-6.994338803529921,7.218186470524755
167,901.3275650923815,-6.937983165540547,7.022170624484813
168,882.2188130798447,-6.99675744864687,6.165154313747303
169,895.9174972979031,-7.002294049543853,6.012567128207228
170,884.1527413456658,-6.948435628229392,6.507346877769128
171,873.6665947127992,-7.012854852389395,6.707064543103237
172,915.5985391035255,-7.015136667139028,6.797894548223542
173,905.3405867363484,-7.014822166044533,6.985513584645008
174,916.4924342832259,-6.947309668718269,7.0930469207268
175,886.7569291848565,-6.99675744864687,0.6993704187589225
176,899.7229108612522,-6.999897593399614,6.5563734113479795
177,905.3376356307655,-6.937983165540547,6.980276864667893
178,919.5308115141374,-6.922764457925894,6.640702660634625
179,880.2747699128524,-6.997440437432897,0.747861059349695
180,897.7363309305294,-6.953041168565603,7.185050673428183
181,902.5933038293045,-6.96698265607883,6.552852168604748
